character_name,equipment_set,wins,losses,winrate,is_boss
QimonNY,Runic,13,18,41.935483870967744,False
QimonNY,Snowflake,13,18,41.935483870967744,False
QimonNY,Sovereign,14,18,43.75,False
QimonNY,Tigris,11,12,47.82608695652174,False
Qimon,1987,26,16,61.904761904761905,False
Qimon,7891,16,14,53.333333333333336,False
Qimon,Arasaka,18,16,52.94117647058824,False
Qimon,Bamboo,14,18,43.75,False
Qimon,Cloud,21,12,63.63636363636363,False
Qimon,Cosmic,17,15,53.125,False
Qimon,Dawn,14,18,43.75,False
Qimon,Flute,8,11,42.10526315789473,False
Qimon,Freight,15,16,48.38709677419355,False
Qimon,Grassland,9,27,25.0,False
Qimon,KangTao,27,14,65.85365853658537,False
Qimon,Liquidation,9,15,37.5,False
Qimon,Militech,20,12,62.5,False
Qimon,NUSA,8,16,33.33333333333333,False
Qimon,Newspaper,20,11,64.51612903225806,False
Qimon,OldRusty,17,15,53.125,False
Qimon,Purplestar,16,16,50.0,False
Qimon,Rainbow,17,17,50.0,False
Qimon,Rose,13,17,43.333333333333336,False
Qimon,Runic,12,20,37.5,False
Qimon,Snowflake,13,9,59.09090909090909,False
Qimon,Sovereign,9,7,56.25,False
Qimon,Tigris,14,21,40.0,False
RavenWB,1987,11,16,40.74074074074074,False
RavenWB,7891,15,10,60.0,False
RavenWB,Arasaka,19,12,61.29032258064516,False
RavenWB,Bamboo,13,15,46.42857142857143,False
RavenWB,Cloud,16,16,50.0,False
RavenWB,Cosmic,14,21,40.0,False
RavenWB,Dawn,13,12,52.0,False
RavenWB,Flute,17,13,56.666666666666664,False
RavenWB,Freight,15,10,60.0,False
RavenWB,Grassland,21,14,60.0,False
RavenWB,KangTao,14,14,50.0,False
RavenWB,Liquidation,17,15,53.125,False
RavenWB,Militech,21,12,63.63636363636363,False
RavenWB,NUSA,16,12,57.14285714285714,False
RavenWB,Newspaper,17,19,47.22222222222222,False
RavenWB,OldRusty,10,13,43.47826086956522,False
RavenWB,Purplestar,22,10,68.75,False
RavenWB,Rainbow,15,19,44.11764705882353,False
RavenWB,Rose,14,15,48.275862068965516,False
RavenWB,Runic,15,17,46.875,False
RavenWB,Snowflake,21,11,65.625,False
RavenWB,Sovereign,13,13,50.0,False
RavenWB,Tigris,17,5,77.27272727272727,False
Raven,1987,12,19,38.70967741935484,False
Raven,7891,13,17,43.333333333333336,False
Raven,Arasaka,6,26,18.75,False
Raven,Bamboo,26,12,68.42105263157895,False
Raven,Cloud,17,9,65.38461538461539,False
Raven,Cosmic,15,12,55.55555555555556,False
Raven,Dawn,11,14,44.0,False
Raven,Flute,14,20,41.17647058823529,False
Raven,Freight,17,16,51.515151515151516,False
Raven,Grassland,12,18,40.0,False
Raven,KangTao,15,9,62.5,False
Raven,Liquidation,22,19,53.65853658536586,False
Raven,Militech,14,15,48.275862068965516,False
Raven,NUSA,8,12,40.0,False
Raven,Newspaper,12,22,35.294117647058826,False
Raven,OldRusty,19,18,51.35135135135135,False
Raven,Purplestar,23,16,58.97435897435898,False
Raven,Rainbow,19,9,67.85714285714286,False
Raven,Rose,16,18,47.05882352941176,False
Raven,Runic,14,12,53.84615384615385,False
Raven,Snowflake,13,19,40.625,False
Raven,Sovereign,17,15,53.125,False
Raven,Tigris,11,10,52.38095238095239,False
Requina,1987,19,19,50.0,False
Requina,7891,18,16,52.94117647058824,False
Requina,Arasaka,12,14,46.15384615384615,False
Requina,Bamboo,10,13,43.47826086956522,False
Requina,Cloud,16,12,57.14285714285714,False
Requina,Cosmic,15,11,57.692307692307686,False
Requina,Dawn,17,9,65.38461538461539,False
Requina,Flute,13,14,48.148148148148145,False
Requina,Freight,24,14,63.1578947368421,False
Requina,Grassland,15,15,50.0,False
Requina,KangTao,24,12,66.66666666666666,False
Requina,Liquidation,18,5,78.26086956521739,False
Requina,Militech,20,6,76.92307692307693,False
Requina,NUSA,21,14,60.0,False
Requina,Newspaper,23,16,58.97435897435898,False
Requina,OldRusty,23,14,62.16216216216216,False
Requina,Purplestar,14,13,51.85185185185185,False
Requina,Rainbow,16,14,53.333333333333336,False
Requina,Rose,17,15,53.125,False
Requina,Runic,21,16,56.75675675675676,False
Requina,Snowflake,13,21,38.23529411764706,False
Requina,Sovereign,16,10,61.53846153846154,False
Requina,Tigris,18,14,56.25,False
Rika,1987,12,17,41.37931034482759,False
Rika,7891,21,19,52.5,False
Rika,Arasaka,15,13,53.57142857142857,False
Rika,Bamboo,15,16,48.38709677419355,False
Rika,Cloud,15,19,44.11764705882353,False
Rika,Cosmic,18,18,50.0,False
Rika,Dawn,14,19,42.42424242424242,False
Rika,Flute,10,18,35.714285714285715,False
Rika,Freight,13,16,44.827586206896555,False
Rika,Grassland,16,26,38.095238095238095,False
Rika,KangTao,16,13,55.172413793103445,False
Rika,Liquidation,17,11,60.71428571428571,False
Rika,Militech,13,9,59.09090909090909,False
Rika,NUSA,13,22,37.142857142857146,False
Rika,Newspaper,10,19,34.48275862068966,False
Rika,OldRusty,10,16,38.46153846153847,False
Rika,Purplestar,23,17,57.49999999999999,False
Rika,Rainbow,18,19,48.64864864864865,False
Rika,Rose,11,22,33.33333333333333,False
Rika,Runic,15,18,45.45454545454545,False
Rika,Snowflake,15,15,50.0,False
Rika,Sovereign,13,12,52.0,False
Rika,Tigris,14,18,43.75,False
Roseiri,1987,18,12,60.0,False
Roseiri,7891,15,12,55.55555555555556,False
Roseiri,Arasaka,21,19,52.5,False
Roseiri,Bamboo,12,14,46.15384615384615,False
Roseiri,Cloud,13,14,48.148148148148145,False
Roseiri,Cosmic,17,9,65.38461538461539,False
Roseiri,Dawn,11,18,37.93103448275862,False
Roseiri,Flute,19,15,55.88235294117647,False
Roseiri,Freight,23,20,53.48837209302325,False
Roseiri,Grassland,21,15,58.333333333333336,False
Roseiri,KangTao,21,11,65.625,False
Roseiri,Liquidation,14,19,42.42424242424242,False
Roseiri,Militech,10,16,38.46153846153847,False
Roseiri,NUSA,12,23,34.285714285714285,False
Roseiri,Newspaper,14,15,48.275862068965516,False
Roseiri,OldRusty,19,14,57.57575757575758,False
Roseiri,Purplestar,15,24,38.46153846153847,False
Roseiri,Rainbow,12,10,54.54545454545454,False
Roseiri,Rose,13,18,41.935483870967744,False
Roseiri,Runic,15,18,45.45454545454545,False
Roseiri,Snowflake,21,18,53.84615384615385,False
Roseiri,Sovereign,17,7,70.83333333333334,False
Roseiri,Tigris,16,16,50.0,False
RubinPF,1987,22,9,70.96774193548387,False
RubinPF,7891,9,10,47.368421052631575,False
RubinPF,Arasaka,17,12,58.620689655172406,False
RubinPF,Bamboo,14,10,58.333333333333336,False
RubinPF,Cloud,8,13,38.095238095238095,False
RubinPF,Cosmic,18,15,54.54545454545454,False
RubinPF,Dawn,19,15,55.88235294117647,False
RubinPF,Flute,17,17,50.0,False
RubinPF,Freight,24,23,51.06382978723404,False
RubinPF,Grassland,13,12,52.0,False
RubinPF,KangTao,17,14,54.83870967741935,False
RubinPF,Liquidation,16,17,48.484848484848484,False
RubinPF,Militech,14,13,51.85185185185185,False
RubinPF,NUSA,18,14,56.25,False
RubinPF,Newspaper,15,15,50.0,False
RubinPF,OldRusty,18,14,56.25,False
RubinPF,Purplestar,18,14,56.25,False
RubinPF,Rainbow,19,13,59.375,False
RubinPF,Rose,18,14,56.25,False
RubinPF,Runic,18,17,51.42857142857142,False
RubinPF,Snowflake,16,13,55.172413793103445,False
RubinPF,Sovereign,21,16,56.75675675675676,False
RubinPF,Tigris,18,15,54.54545454545454,False
Rubin,1987,16,14,53.333333333333336,False
Rubin,7891,10,23,30.303030303030305,False
Rubin,Arasaka,14,10,58.333333333333336,False
Rubin,Bamboo,8,16,33.33333333333333,False
Rubin,Cloud,17,10,62.96296296296296,False
Rubin,Cosmic,6,23,20.689655172413794,False
Rubin,Dawn,10,9,52.63157894736842,False
Rubin,Flute,8,12,40.0,False
Rubin,Freight,14,11,56.00000000000001,False
Rubin,Grassland,15,15,50.0,False
Rubin,KangTao,14,20,41.17647058823529,False
Rubin,Liquidation,16,11,59.25925925925925,False
Rubin,Militech,14,14,50.0,False
Rubin,NUSA,18,19,48.64864864864865,False
Rubin,Newspaper,9,21,30.0,False
Rubin,OldRusty,7,11,38.88888888888889,False
Rubin,Purplestar,10,17,37.03703703703704,False
Rubin,Rainbow,20,16,55.55555555555556,False
Rubin,Rose,14,16,46.666666666666664,False
Rubin,Runic,12,14,46.15384615384615,False
Rubin,Snowflake,14,17,45.16129032258064,False
Rubin,Sovereign,14,18,43.75,False
Rubin,Tigris,20,20,50.0,False
Ruby,1987,13,14,48.148148148148145,False
Ruby,7891,14,14,50.0,False
Ruby,Arasaka,15,13,53.57142857142857,False
Ruby,Bamboo,18,12,60.0,False
Ruby,Cloud,16,16,50.0,False
Ruby,Cosmic,12,15,44.44444444444444,False
Ruby,Dawn,18,22,45.0,False
Ruby,Flute,18,12,60.0,False
Ruby,Freight,20,12,62.5,False
Ruby,Grassland,12,18,40.0,False
Ruby,KangTao,13,19,40.625,False
Ruby,Liquidation,23,15,60.526315789473685,False
Ruby,Militech,15,13,53.57142857142857,False
Ruby,NUSA,13,8,61.904761904761905,False
Ruby,Newspaper,21,12,63.63636363636363,False
Ruby,OldRusty,18,13,58.06451612903226,False
Ruby,Purplestar,16,15,51.61290322580645,False
Ruby,Rainbow,23,14,62.16216216216216,False
Ruby,Rose,20,15,57.14285714285714,False
Ruby,Runic,14,12,53.84615384615385,False
Ruby,Snowflake,9,10,47.368421052631575,False
Ruby,Sovereign,10,16,38.46153846153847,False
Ruby,Tigris,20,8,71.42857142857143,False
Sasaki,1987,13,12,52.0,False
Sasaki,7891,14,11,56.00000000000001,False
Sasaki,Arasaka,14,21,40.0,False
Sasaki,Bamboo,16,18,47.05882352941176,False
Sasaki,Cloud,14,16,46.666666666666664,False
Sasaki,Cosmic,21,14,60.0,False
Sasaki,Dawn,17,17,50.0,False
Sasaki,Flute,13,11,54.166666666666664,False
Sasaki,Freight,19,19,50.0,False
Sasaki,Grassland,15,14,51.724137931034484,False
Sasaki,KangTao,18,17,51.42857142857142,False
Sasaki,Liquidation,13,9,59.09090909090909,False
Sasaki,Militech,15,10,60.0,False
Sasaki,NUSA,25,12,67.56756756756756,False
Sasaki,Newspaper,14,20,41.17647058823529,False
Sasaki,OldRusty,10,13,43.47826086956522,False
Sasaki,Purplestar,13,17,43.333333333333336,False
Sasaki,Rainbow,15,15,50.0,False
Sasaki,Rose,17,17,50.0,False
Sasaki,Runic,9,11,45.0,False
Sasaki,Snowflake,9,10,47.368421052631575,False
Sasaki,Sovereign,15,18,45.45454545454545,False
Sasaki,Tigris,15,14,51.724137931034484,False
Scout,1987,11,21,34.375,False
Scout,7891,16,16,50.0,False
Scout,Arasaka,18,15,54.54545454545454,False
Scout,Bamboo,20,17,54.054054054054056,False
Scout,Cloud,15,18,45.45454545454545,False
Scout,Cosmic,15,18,45.45454545454545,False
Scout,Dawn,18,11,62.06896551724138,False
Scout,Flute,18,16,52.94117647058824,False
Scout,Freight,21,14,60.0,False
Scout,Grassland,12,22,35.294117647058826,False
Scout,KangTao,22,12,64.70588235294117,False
Scout,Liquidation,15,9,62.5,False
Scout,Militech,19,21,47.5,False
Scout,NUSA,15,14,51.724137931034484,False
Scout,Newspaper,20,12,62.5,False
Scout,OldRusty,9,12,42.857142857142854,False
Scout,Purplestar,19,7,73.07692307692307,False
Scout,Rainbow,13,10,56.52173913043478,False
Scout,Rose,18,17,51.42857142857142,False
Scout,Runic,17,16,51.515151515151516,False
Scout,Snowflake,18,12,60.0,False
Scout,Sovereign,17,16,51.515151515151516,False
Scout,Tigris,21,13,61.76470588235294,False
Season,1987,11,8,57.89473684210527,False
Season,7891,10,14,41.66666666666667,False
Season,Arasaka,8,15,34.78260869565217,False
Season,Bamboo,11,13,45.83333333333333,False
Season,Cloud,4,15,21.052631578947366,False
Season,Cosmic,18,10,64.28571428571429,False
Season,Dawn,12,16,42.857142857142854,False
Season,Flute,23,11,67.64705882352942,False
Season,Freight,9,15,37.5,False
Season,Grassland,19,9,67.85714285714286,False
Season,KangTao,13,13,50.0,False
Season,Liquidation,13,16,44.827586206896555,False
Season,Militech,17,21,44.73684210526316,False
Season,NUSA,13,21,38.23529411764706,False
Season,Newspaper,13,16,44.827586206896555,False
Season,OldRusty,19,16,54.285714285714285,False
Season,Purplestar,9,15,37.5,False
Season,Rainbow,16,7,69.56521739130434,False
Season,Rose,14,13,51.85185185185185,False
Season,Runic,16,13,55.172413793103445,False
Season,Snowflake,11,12,47.82608695652174,False
Season,Sovereign,11,16,40.74074074074074,False
Season,Tigris,10,18,35.714285714285715,False
Seth,1987,17,17,50.0,False
Seth,7891,20,13,60.60606060606061,False
Seth,Arasaka,15,11,57.692307692307686,False
Seth,Bamboo,13,18,41.935483870967744,False
Seth,Cloud,7,18,28.000000000000004,False
Seth,Cosmic,14,24,36.84210526315789,False
Seth,Dawn,15,18,45.45454545454545,False
Seth,Flute,13,16,44.827586206896555,False
Seth,Freight,15,13,53.57142857142857,False
Seth,Grassland,20,27,42.5531914893617,False
Seth,KangTao,21,14,60.0,False
Seth,Liquidation,18,11,62.06896551724138,False
Seth,Militech,18,18,50.0,False
Seth,NUSA,16,13,55.172413793103445,False
Seth,Newspaper,16,25,39.02439024390244,False
Seth,OldRusty,14,11,56.00000000000001,False
Seth,Purplestar,17,15,53.125,False
Seth,Rainbow,17,26,39.53488372093023,False
Seth,Rose,19,17,52.77777777777778,False
Seth,Runic,17,9,65.38461538461539,False
Seth,Snowflake,16,17,48.484848484848484,False
Seth,Sovereign,14,7,66.66666666666666,False
Seth,Tigris,12,11,52.17391304347826,False
ShuijingAL,1987,15,16,48.38709677419355,False
ShuijingAL,7891,21,9,70.0,False
ShuijingAL,Arasaka,16,13,55.172413793103445,False
ShuijingAL,Bamboo,19,18,51.35135135135135,False
ShuijingAL,Cloud,17,17,50.0,False
ShuijingAL,Cosmic,14,17,45.16129032258064,False
ShuijingAL,Dawn,6,18,25.0,False
ShuijingAL,Flute,19,14,57.57575757575758,False
ShuijingAL,Freight,25,18,58.139534883720934,False
ShuijingAL,Grassland,15,18,45.45454545454545,False
ShuijingAL,KangTao,12,16,42.857142857142854,False
ShuijingAL,Liquidation,10,13,43.47826086956522,False
ShuijingAL,Militech,14,15,48.275862068965516,False
ShuijingAL,NUSA,5,12,29.411764705882355,False
ShuijingAL,Newspaper,23,14,62.16216216216216,False
ShuijingAL,OldRusty,20,15,57.14285714285714,False
ShuijingAL,Purplestar,16,13,55.172413793103445,False
ShuijingAL,Rainbow,14,7,66.66666666666666,False
ShuijingAL,Rose,13,18,41.935483870967744,False
ShuijingAL,Runic,15,18,45.45454545454545,False
ShuijingAL,Snowflake,20,13,60.60606060606061,False
ShuijingAL,Sovereign,15,14,51.724137931034484,False
ShuijingAL,Tigris,15,9,62.5,False
Shuijing,1987,11,18,37.93103448275862,False
Shuijing,7891,20,12,62.5,False
Shuijing,Arasaka,13,15,46.42857142857143,False
Shuijing,Bamboo,17,9,65.38461538461539,False
Shuijing,Cloud,12,9,57.14285714285714,False
Shuijing,Cosmic,20,21,48.78048780487805,False
Shuijing,Dawn,14,20,41.17647058823529,False
Shuijing,Flute,14,11,56.00000000000001,False
Shuijing,Freight,11,8,57.89473684210527,False
Shuijing,Grassland,27,18,60.0,False
Shuijing,KangTao,17,15,53.125,False
Shuijing,Liquidation,17,12,58.620689655172406,False
Shuijing,Militech,5,12,29.411764705882355,False
Shuijing,NUSA,16,13,55.172413793103445,False
Shuijing,Newspaper,17,9,65.38461538461539,False
Shuijing,OldRusty,11,18,37.93103448275862,False
Shuijing,Purplestar,13,12,52.0,False
Shuijing,Rainbow,8,12,40.0,False
Shuijing,Rose,16,16,50.0,False
Shuijing,Runic,16,9,64.0,False
Shuijing,Snowflake,12,16,42.857142857142854,False
Shuijing,Sovereign,21,18,53.84615384615385,False
Shuijing,Tigris,14,6,70.0,False
Sunny,1987,25,18,58.139534883720934,False
Sunny,7891,19,7,73.07692307692307,False
Sunny,Arasaka,20,17,54.054054054054056,False
Sunny,Bamboo,9,8,52.94117647058824,False
Sunny,Cloud,19,19,50.0,False
Sunny,Cosmic,18,17,51.42857142857142,False
Sunny,Dawn,24,9,72.72727272727273,False
Sunny,Flute,11,8,57.89473684210527,False
Sunny,Freight,21,15,58.333333333333336,False
Sunny,Grassland,14,15,48.275862068965516,False
Sunny,KangTao,14,7,66.66666666666666,False
Sunny,Liquidation,17,14,54.83870967741935,False
Sunny,Militech,14,10,58.333333333333336,False
Sunny,NUSA,12,7,63.1578947368421,False
Sunny,Newspaper,20,8,71.42857142857143,False
Sunny,OldRusty,15,17,46.875,False
Sunny,Purplestar,26,9,74.28571428571429,False
Sunny,Rainbow,21,13,61.76470588235294,False
Sunny,Rose,17,15,53.125,False
Sunny,Runic,18,16,52.94117647058824,False
Sunny,Snowflake,14,8,63.63636363636363,False
Sunny,Sovereign,19,9,67.85714285714286,False
Sunny,Tigris,20,15,57.14285714285714,False
Taily,1987,12,16,42.857142857142854,False
Taily,7891,21,12,63.63636363636363,False
Taily,Arasaka,14,11,56.00000000000001,False
Taily,Bamboo,11,22,33.33333333333333,False
Taily,Cloud,18,11,62.06896551724138,False
Taily,Cosmic,15,12,55.55555555555556,False
Taily,Dawn,16,11,59.25925925925925,False
Taily,Flute,8,21,27.586206896551722,False
Taily,Freight,10,18,35.714285714285715,False
Taily,Grassland,15,20,42.857142857142854,False
Taily,KangTao,16,14,53.333333333333336,False
Taily,Liquidation,15,14,51.724137931034484,False
Taily,Militech,15,22,40.54054054054054,False
Taily,NUSA,11,17,39.285714285714285,False
Taily,Newspaper,13,15,46.42857142857143,False
Taily,OldRusty,20,8,71.42857142857143,False
Taily,Purplestar,13,15,46.42857142857143,False
Taily,Rainbow,15,12,55.55555555555556,False
Taily,Rose,14,22,38.88888888888889,False
Taily,Runic,14,30,31.818181818181817,False
Taily,Snowflake,12,19,38.70967741935484,False
Taily,Sovereign,23,11,67.64705882352942,False
Taily,Tigris,9,12,42.857142857142854,False
Taiyi,1987,15,9,62.5,False
Taiyi,7891,23,10,69.6969696969697,False
Taiyi,Arasaka,15,10,60.0,False
Taiyi,Bamboo,20,10,66.66666666666666,False
Taiyi,Cloud,12,17,41.37931034482759,False
Taiyi,Cosmic,18,15,54.54545454545454,False
Taiyi,Dawn,25,19,56.81818181818182,False
Taiyi,Flute,20,16,55.55555555555556,False
Taiyi,Freight,20,8,71.42857142857143,False
Taiyi,Grassland,12,15,44.44444444444444,False
Taiyi,KangTao,10,13,43.47826086956522,False
Taiyi,Liquidation,21,23,47.72727272727273,False
Taiyi,Militech,20,16,55.55555555555556,False
Taiyi,NUSA,15,13,53.57142857142857,False
Taiyi,Newspaper,12,16,42.857142857142854,False
Taiyi,OldRusty,25,15,62.5,False
Taiyi,Purplestar,14,14,50.0,False
Taiyi,Rainbow,19,12,61.29032258064516,False
Taiyi,Rose,16,22,42.10526315789473,False
Taiyi,Runic,16,7,69.56521739130434,False
Taiyi,Snowflake,24,8,75.0,False
Taiyi,Sovereign,20,10,66.66666666666666,False
Taiyi,Tigris,12,14,46.15384615384615,False
Tian,1987,12,19,38.70967741935484,False
Tian,7891,21,14,60.0,False
Tian,Arasaka,13,19,40.625,False
Tian,Bamboo,18,16,52.94117647058824,False
Tian,Cloud,15,11,57.692307692307686,False
Tian,Cosmic,14,16,46.666666666666664,False
Tian,Dawn,22,15,59.45945945945946,False
Tian,Flute,10,25,28.57142857142857,False
Tian,Freight,20,10,66.66666666666666,False
Tian,Grassland,21,15,58.333333333333336,False
Tian,KangTao,18,17,51.42857142857142,False
Tian,Liquidation,13,16,44.827586206896555,False
Tian,Militech,16,18,47.05882352941176,False
Tian,NUSA,17,15,53.125,False
Tian,Newspaper,10,18,35.714285714285715,False
Tian,OldRusty,14,16,46.666666666666664,False
Tian,Purplestar,16,20,44.44444444444444,False
Tian,Rainbow,18,15,54.54545454545454,False
Tian,Rose,18,10,64.28571428571429,False
Tian,Runic,15,13,53.57142857142857,False
Tian,Snowflake,18,20,47.368421052631575,False
Tian,Sovereign,15,18,45.45454545454545,False
Tian,Tigris,15,10,60.0,False
Timber,1987,16,20,44.44444444444444,False
Timber,7891,19,20,48.717948717948715,False
Timber,Arasaka,11,16,40.74074074074074,False
Timber,Bamboo,22,12,64.70588235294117,False
Timber,Cloud,10,12,45.45454545454545,False
Timber,Cosmic,18,8,69.23076923076923,False
Timber,Dawn,12,22,35.294117647058826,False
Timber,Flute,18,16,52.94117647058824,False
Timber,Freight,19,10,65.51724137931035,False
Timber,Grassland,16,15,51.61290322580645,False
Timber,KangTao,15,20,42.857142857142854,False
Timber,Liquidation,19,13,59.375,False
Timber,Militech,16,16,50.0,False
Timber,NUSA,11,19,36.666666666666664,False
Timber,Newspaper,14,12,53.84615384615385,False
Timber,OldRusty,13,13,50.0,False
Timber,Purplestar,12,15,44.44444444444444,False
Timber,Rainbow,7,14,33.33333333333333,False
Timber,Rose,17,15,53.125,False
Timber,Runic,24,14,63.1578947368421,False
Timber,Snowflake,19,11,63.33333333333333,False
Timber,Sovereign,17,9,65.38461538461539,False
Timber,Tigris,11,15,42.30769230769231,False
TobyRT,1987,11,12,47.82608695652174,False
TobyRT,7891,15,21,41.66666666666667,False
TobyRT,Arasaka,10,16,38.46153846153847,False
TobyRT,Bamboo,13,14,48.148148148148145,False
TobyRT,Cloud,18,13,58.06451612903226,False
TobyRT,Cosmic,14,13,51.85185185185185,False
TobyRT,Dawn,12,16,42.857142857142854,False
TobyRT,Flute,24,11,68.57142857142857,False
TobyRT,Freight,18,22,45.0,False
TobyRT,Grassland,13,19,40.625,False
TobyRT,KangTao,15,13,53.57142857142857,False
TobyRT,Liquidation,8,21,27.586206896551722,False
TobyRT,Militech,23,15,60.526315789473685,False
TobyRT,NUSA,17,17,50.0,False
TobyRT,Newspaper,17,9,65.38461538461539,False
TobyRT,OldRusty,15,13,53.57142857142857,False
TobyRT,Purplestar,19,20,48.717948717948715,False
TobyRT,Rainbow,9,11,45.0,False
TobyRT,Rose,14,11,56.00000000000001,False
TobyRT,Runic,19,14,57.57575757575758,False
TobyRT,Snowflake,24,18,57.14285714285714,False
TobyRT,Sovereign,24,15,61.53846153846154,False
TobyRT,Tigris,17,20,45.94594594594595,False
Toby,1987,8,14,36.36363636363637,False
Toby,7891,15,7,68.18181818181817,False
Toby,Arasaka,15,10,60.0,False
Toby,Bamboo,15,13,53.57142857142857,False
Toby,Cloud,12,7,63.1578947368421,False
Toby,Cosmic,13,13,50.0,False
Toby,Dawn,18,9,66.66666666666666,False
Toby,Flute,25,13,65.78947368421053,False
Toby,Freight,12,10,54.54545454545454,False
Toby,Grassland,19,13,59.375,False
Toby,KangTao,27,14,65.85365853658537,False
Toby,Liquidation,19,11,63.33333333333333,False
Toby,Militech,12,15,44.44444444444444,False
Toby,NUSA,17,21,44.73684210526316,False
Toby,Newspaper,14,11,56.00000000000001,False
Toby,OldRusty,14,18,43.75,False
Toby,Purplestar,20,11,64.51612903225806,False
Toby,Rainbow,19,8,70.37037037037037,False
Toby,Rose,19,9,67.85714285714286,False
Toby,Runic,14,13,51.85185185185185,False
Toby,Snowflake,23,7,76.66666666666667,False
Toby,Sovereign,15,13,53.57142857142857,False
Toby,Tigris,28,23,54.90196078431373,False
Ulric,1987,11,15,42.30769230769231,False
Ulric,7891,13,17,43.333333333333336,False
Ulric,Arasaka,16,17,48.484848484848484,False
Ulric,Bamboo,15,18,45.45454545454545,False
Ulric,Cloud,18,18,50.0,False
Ulric,Cosmic,10,14,41.66666666666667,False
Ulric,Dawn,19,20,48.717948717948715,False
Ulric,Flute,16,15,51.61290322580645,False
Ulric,Freight,12,25,32.432432432432435,False
Ulric,Grassland,16,12,57.14285714285714,False
Ulric,KangTao,12,11,52.17391304347826,False
Ulric,Liquidation,15,9,62.5,False
Ulric,Militech,14,15,48.275862068965516,False
Ulric,NUSA,13,10,56.52173913043478,False
Ulric,Newspaper,10,24,29.411764705882355,False
Ulric,OldRusty,12,17,41.37931034482759,False
Ulric,Purplestar,14,16,46.666666666666664,False
Ulric,Rainbow,15,16,48.38709677419355,False
Ulric,Rose,17,20,45.94594594594595,False
Ulric,Runic,14,14,50.0,False
Ulric,Snowflake,7,19,26.923076923076923,False
Ulric,Sovereign,13,18,41.935483870967744,False
Ulric,Tigris,11,21,34.375,False
Waldo,1987,17,12,58.620689655172406,False
Waldo,7891,16,14,53.333333333333336,False
Waldo,Arasaka,23,9,71.875,False
Waldo,Bamboo,23,16,58.97435897435898,False
Waldo,Cloud,14,12,53.84615384615385,False
Waldo,Cosmic,12,15,44.44444444444444,False
Waldo,Dawn,19,12,61.29032258064516,False
Waldo,Flute,19,18,51.35135135135135,False
Waldo,Freight,16,11,59.25925925925925,False
Waldo,Grassland,17,14,54.83870967741935,False
Waldo,KangTao,15,12,55.55555555555556,False
Waldo,Liquidation,19,11,63.33333333333333,False
Waldo,Militech,17,10,62.96296296296296,False
Waldo,NUSA,15,12,55.55555555555556,False
Waldo,Newspaper,17,8,68.0,False
Waldo,OldRusty,17,18,48.57142857142857,False
Waldo,Purplestar,17,10,62.96296296296296,False
Waldo,Rainbow,15,16,48.38709677419355,False
Waldo,Rose,12,14,46.15384615384615,False
Waldo,Runic,20,13,60.60606060606061,False
Waldo,Snowflake,15,6,71.42857142857143,False
Waldo,Sovereign,14,13,51.85185185185185,False
Waldo,Tigris,18,15,54.54545454545454,False
Wenyuan,1987,12,20,37.5,False
Wenyuan,7891,19,16,54.285714285714285,False
Wenyuan,Arasaka,18,13,58.06451612903226,False
Wenyuan,Bamboo,18,12,60.0,False
Wenyuan,Cloud,16,18,47.05882352941176,False
Wenyuan,Cosmic,18,25,41.86046511627907,False
Wenyuan,Dawn,15,12,55.55555555555556,False
Wenyuan,Flute,22,18,55.00000000000001,False
Wenyuan,Freight,22,11,66.66666666666666,False
Wenyuan,Grassland,16,21,43.24324324324324,False
Wenyuan,KangTao,8,8,50.0,False
Wenyuan,Liquidation,15,16,48.38709677419355,False
Wenyuan,Militech,15,16,48.38709677419355,False
Wenyuan,NUSA,11,9,55.00000000000001,False
Wenyuan,Newspaper,11,21,34.375,False
Wenyuan,OldRusty,17,11,60.71428571428571,False
Wenyuan,Purplestar,18,11,62.06896551724138,False
Wenyuan,Rainbow,15,23,39.473684210526315,False
Wenyuan,Rose,14,17,45.16129032258064,False
Wenyuan,Runic,13,12,52.0,False
Wenyuan,Snowflake,12,14,46.15384615384615,False
Wenyuan,Sovereign,12,17,41.37931034482759,False
Wenyuan,Tigris,16,8,66.66666666666666,False
Xunmu,1987,12,11,52.17391304347826,False
Xunmu,7891,29,6,82.85714285714286,False
Xunmu,Arasaka,20,12,62.5,False
Xunmu,Bamboo,12,13,48.0,False
Xunmu,Cloud,12,19,38.70967741935484,False
Xunmu,Cosmic,17,13,56.666666666666664,False
Xunmu,Dawn,18,11,62.06896551724138,False
Xunmu,Flute,15,14,51.724137931034484,False
Xunmu,Freight,10,15,40.0,False
Xunmu,Grassland,18,21,46.15384615384615,False
Xunmu,KangTao,12,6,66.66666666666666,False
Xunmu,Liquidation,8,7,53.333333333333336,False
Xunmu,Militech,16,16,50.0,False
Xunmu,NUSA,20,12,62.5,False
Xunmu,Newspaper,15,9,62.5,False
Xunmu,OldRusty,21,12,63.63636363636363,False
Xunmu,Purplestar,16,13,55.172413793103445,False
Xunmu,Rainbow,21,10,67.74193548387096,False
Xunmu,Rose,27,7,79.41176470588235,False
Xunmu,Runic,22,17,56.41025641025641,False
Xunmu,Snowflake,18,11,62.06896551724138,False
Xunmu,Sovereign,13,8,61.904761904761905,False
Xunmu,Tigris,17,13,56.666666666666664,False
Xunyu,1987,13,12,52.0,False
